spectrum_lambda,method,baseline,paired_delta_mean,paired_delta_sd,relative_change_percent,wins,n_seeds
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_loglinear_lo0p1_hi3,0.013133672959597144,0.002238917441197457,23.953156828276057,0,3
0.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,1.6236819342744606e-09,1.4083467064429529e-08,2.3890208478150043e-06,2,3
0.5,scalar_gate_loglinear_lo0p1_hi3,score,-0.009907884951614638,9.814127425459541e-05,-16.742694705322116,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gaussian,-0.0371496712533315,0.003004325807571935,-42.98777787920356,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gaussian,-0.08002131783813417,0.0026316754352776572,-61.89251004918943,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_normalized,-0.04394709014906557,0.0015682803750256362,-47.14515000878614,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_normalized,-0.07103739547950234,0.004963827563675002,-59.04683111537159,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4,0.006551357479239972,0.0008736334196550519,15.336249908464318,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4,0.006636345806062575,0.0007564528248632873,15.566170506767186,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.007170168830670301,0.0006259537327518392,-12.704135181799703,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,-0.010592678391303413,0.00019231962578253003,-17.695117093681812,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.006049824181050836,0.0008531868808165454,13.997854831207214,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.005581221794044931,0.000805680012765209,12.77510818393186,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_linear_sigma,0.0062869805889435165,0.00081731300372228,14.626839287021753,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_linear_sigma,0.006295971135554408,0.0009844169119089022,14.65082052695763,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_tanh_sigma,0.006607103439312402,0.0007258450615373255,15.48695718353692,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_tanh_sigma,0.006539508004704049,0.0009193029240256604,15.30426594014964,0,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_loglinear_lo0p1_hi3,-0.0025220945498234137,0.0011051634179041838,-4.869700806267863,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.006694325877943538,0.0003108701104856055,-11.96188536389603,3,3
0.5,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.013042608634723106,0.0002314784635389943,-20.93110609305334,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,score,-0.007385790401791224,0.0011394056138414428,-12.480770059258395,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gaussian,-0.03462757670350808,0.00397648148849862,-40.06933374119692,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gaussian,-0.07749922328831076,0.003494393012329576,-59.941795333571946,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_normalized,-0.041424995599242155,0.0025747330150311227,-44.43952091060351,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_normalized,-0.06851530092967892,0.004664247405532378,-56.95044666975389,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4,0.009073452029063386,0.00023639640540168647,21.240289251674604,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4,0.00915844035588599,0.0003649470952160784,21.481979438977206,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.004648074280846887,0.0015469030193258964,-8.235477489224618,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,-0.008070583841479998,0.0011843896015258652,-13.4819467573576,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.00857191873087425,0.0003554371806469954,19.833382000671975,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.008103316343868345,0.00030300935936539185,18.548043199429245,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_linear_sigma,0.00880907513876693,0.0005387777766631593,20.49456404377019,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_linear_sigma,0.008818065685377822,0.0001274661021427807,20.519772878535882,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_tanh_sigma,0.009129197989135815,0.0005578227851431226,21.398711201726183,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_tanh_sigma,0.009061602554527462,0.00019872278434300927,21.20666803048037,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_loglinear_lo0p1_hi3,0.0025220945498234137,0.0011051634179041838,5.118979807212387,0,3
0.5,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.004172231328120124,0.0011613598385567766,-7.455232053023386,3,3
0.5,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.010520514084899693,0.0013347426404205997,-16.88358538017056,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,score,-0.0032135590736710995,0.00040420580482024233,-5.430385874557908,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gaussian,-0.030455345375387955,0.002834515647432587,-35.24143224051276,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gaussian,-0.07332699196019062,0.0024086670046652775,-56.71478187791303,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_normalized,-0.03725276427112203,0.0014166113595077846,-39.96367345020544,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_normalized,-0.06434306960155879,0.004682815970682847,-53.48245580462064,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4,0.013245683357183511,0.0009261720814369777,31.007178408118175,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4,0.013330671684006113,0.0008631155355544149,31.268338701308473,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.0004758429527267627,0.00039683220245604055,-0.8431005377292355,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,-0.003898352513359874,0.0001395024761697963,-6.512215480174099,3,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.012744150058994375,0.0008437045608284806,29.48693336108459,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.01227554767198847,0.0008902653608872071,28.09805008895929,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_linear_sigma,0.012981306466887055,0.0007406592838960254,30.201378983204496,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_linear_sigma,0.012990297013497945,0.0010568844001631003,30.22861859417867,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_tanh_sigma,0.01330142931725594,0.0006641763634749653,31.178362531830416,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_tanh_sigma,0.013233833882647587,0.000963036870279302,30.970848724722664,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_loglinear_lo0p1_hi3,0.006694325877943538,0.0003108701104856055,13.587166664505702,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_loglinear_lo0p1_hi3,0.004172231328120124,0.0011613598385567766,8.055811493627441,0,3
0.5,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.006348282756779569,0.00035164248182872416,-10.187883698135302,3,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,score,0.0031347236831084694,0.0002352470488969643,5.297167041011619,0,3
0.5,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gaussian,-0.024107062618608385,0.0027962296819962346,-27.895510732840055,3,3
