spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
1.0,42,fourier_gate_s1p5_p4,5000,0.05644697996202297,0.49267108411881033,0.47174124173779663,0.31736539062932134,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.07102885857000112,0.6118085437333527,0.4861088401368264,0.2579641346111894,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.06223068487385375,0.42738720815620446,0.47766679371483445,0.19578441604673863,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.058486903880521676,0.4814458643042269,0.47352312695380433,0.2898188028503209,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05405261744265331,0.4450414432224702,0.4693413282772298,0.2764112800028175,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,score,5000,0.07937543561528686,0.6919519521362489,0.4944700568846442,0.4787121650274843,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,scalar_gaussian,5000,0.07460447675290788,0.6097154386575359,0.4897812247338604,0.13211155274398625,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,fourier_gaussian,5000,0.12214673346542185,1.4498897905455008,0.5371778183294755,0.03295206101797521,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,scalar_normalized,5000,0.07736724999915454,0.7596317713448478,0.4927362647035605,0.20184199885241688,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,fourier_normalized,5000,0.08678268557015219,1.0338801975924028,0.5018711253003111,0.11367406191676856,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,scalar_gate_s1p5_p4,5000,0.05931233455000134,0.4997287054520072,0.4744359330887944,0.3026180388264358,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,fourier_gate_s1p5_p4,5000,0.05585681520923406,0.4830367419246786,0.4712165117646585,0.31685714891403916,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.06826068682306849,0.5755565826986896,0.4833347205594776,0.2620001773685217,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.06281216618573195,0.431897840832455,0.47817445153820937,0.1959301828958094,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05718959623288004,0.4582053164262956,0.4724151411014833,0.28427975438199937,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.05290156398346,0.4261682808374888,0.468105424817005,0.27924502431824805,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,score,5000,0.07696846021837289,0.64859276041088,0.49173367321233535,0.47917527918703856,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,scalar_gaussian,5000,0.07626492380756109,0.6319368093014918,0.49149712889201946,0.1322388977959752,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,fourier_gaussian,5000,0.12915423716240115,1.5212129978743885,0.544162745731566,0.03006747475694865,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,scalar_normalized,5000,0.0795680496516964,0.7899704476218689,0.49469488104357295,0.2030769009180367,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,fourier_normalized,5000,0.08852307095752629,1.0540279514549409,0.5034776944583252,0.11207888517864048,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,scalar_gate_s1p5_p4,5000,0.058040481926469566,0.47925079901645273,0.473165398323961,0.30010693647451697,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,fourier_gate_s1p5_p4,5000,0.054937512944990705,0.46629667344911063,0.4702536206383303,0.3168490675304085,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.06848893321111955,0.5776740020879925,0.48394905600815386,0.2573710232760757,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
1.0,44,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.06259927711286456,0.42521824663755864,0.4777921080196743,0.19615454068668187,0.0,759f979010a6d2646cc9a235950909de3018aa21e337992bff9551caa5151784
