spectrum_lambda,seed,method,steps,score_error,unweighted_score_error,dsm_pixel_mean,gradient_norm_mean,gradient_clip_fraction,test_bank_sha256
0.5,42,scalar_normalized,5000,0.0903568485792891,0.7074250792573826,0.5705086835883344,0.14438177500404417,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_normalized,5000,0.12187897644399416,0.9613316796723738,0.6021178653125739,0.0706086407624185,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,scalar_gate_s1p5_p4,5000,0.042889212411083705,0.20401140594547945,0.5231892868124488,0.2755348287753761,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_gate_s1p5_p4,5000,0.042597522867916314,0.20850126810840383,0.5229301167310747,0.2769074486527592,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.055153998195266465,0.25666148102101727,0.5354427577637775,0.20682370122373103,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.05883592832203541,0.26390914989265357,0.5395722072680069,0.18193695432320237,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04334996325654407,0.20376634501593988,0.5236745183662928,0.25667656205520034,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,42,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04374927080804371,0.20962676725005172,0.5241142875929856,0.25172122215777637,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_gate_s1p5_p4_linear_sigma,5000,0.042598425722204375,0.1986728323788086,0.5229878327838878,0.25995313018374144,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_gate_s1p5_p4_linear_sigma,5000,0.04298691244996735,0.20627212614475143,0.5234676781066919,0.2553014580298215,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_gate_s1p5_p4_tanh_sigma,5000,0.042280598090785854,0.1981567952137763,0.5228506831315348,0.26480776084885,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_gate_s1p5_p4_tanh_sigma,5000,0.042607393467242544,0.2056444365936264,0.523102968883621,0.2661813029244542,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,score,5000,0.05969586007152182,0.3002428193699505,0.5402752127843631,0.4513743398994207,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_gaussian,5000,0.08576729008731787,0.6254478260709073,0.5661214103926441,0.0867360148344189,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_gaussian,5000,0.1279888545836604,1.0049834475228852,0.6084306327122019,0.0364922624707222,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_normalized,5000,0.09247098463276734,0.7242887318976244,0.5728207717660622,0.14004160055629908,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_normalized,5000,0.11520499849517478,0.9030886643455703,0.5953144635317129,0.078900501877442,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_gate_s1p5_p4,5000,0.04248037703857124,0.20343683981931762,0.5230450287272094,0.27893446861989796,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_gate_s1p5_p4,5000,0.04260350173788131,0.2100610510548353,0.5230840435765781,0.28212204038724303,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.05618200987268646,0.27278999122019476,0.5367327403641577,0.20772144348621369,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,5000,0.059856530193983216,0.2731219297501732,0.5401722182095646,0.18324140267446637,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.04288752696989198,0.19881893154968905,0.5234311599330317,0.25833971394486727,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,43,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,5000,0.043618142957004266,0.21087954492813543,0.5240426483479124,0.25453921080939473,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,scalar_gate_s1p5_p4_linear_sigma,5000,0.04286221411395386,0.20008534720860197,0.5234934089271817,0.25536556148976086,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
0.5,44,fourier_gate_s1p5_p4_linear_sigma,5000,0.04231582961223563,0.19953159640836407,0.5226708162557608,0.2572174400474876,0.0,e8db6dd3970cb71e3c6f309cf983e1619e03706abdcf1d5a8bba78ae156d863b
